id,title,description_html,description_text,updated_time,created_time,is_top,is_pinned,workspace_id,source_category_id,category_set,tag_set,tag_names,link
4773,토스유스카드로 결제 후 이용대금에 대한 이의신청은 어떻게 할 수 있나요?,"<p>토스유스카드 회원이 카드 이용 대금에 이의가 있는 경우 아래의 내용에 따라 이의를 제기할 수 있어요.&nbsp;</p><p><strong><u>다만, 분실/탈취/도용 등으로 발생한 피해 건은 ‘안심보상제’ 를 통해 접수해주세요 [</u></strong><u><a href=""https://support.toss.im/faq/4347?from=13&page=1"" rel=""noopener noreferrer"" target=""_blank""><strong>접수하러가기</strong></a></u><strong><u>]&nbsp;</u></strong></p><p><br></p><p>다음의 유형에 해당하는 경우, 매출일로부터 14일 이내에 필요 서류를 준비하여 이의제기 신청을 해주세요.</p><ul><li>&nbsp;물품(서비스) 미수령&nbsp;</li><li>&nbsp;취소 불이행</li><li>&nbsp;이중 청구&nbsp;</li><li>&nbsp;기타 (상기 유형 외 가맹점과 분쟁 소지가 있는 경우)</li></ul><p><br></p><p><strong>[만 14세 미만 필요 서류]</strong></p><p>1. <a class=""fr-file"" href=""https://static.toss.im/faq/live/c7025856-f2a2-4270-95b3-f230598c3e4a/토스유스카드 이의제기신청서(14세 미만 신청용).pdf"" target=""_blank"">토스유스카드 이의제기신청서(14세 미만 신청용)</a> (법정대리인의 동의 자필서명 포함)</p><p>2. 법정대리인의 신분증 사본 (※ <u>주민등록번호 뒷자리는 가려주세요</u>)</p><p>3. 가족관계증명서 (※ <u>3개월 이내 발급본으로 주민등록번호 뒷자리는 가려주세요</u>)</p><p><br></p><p><strong>[만 14세 이상 필요 서류]</strong></p><p>1. <a class=""fr-file"" href=""https://static.toss.im/faq/live/41163e24-9d7c-4063-91e7-e3b6c39466a5/토스유스카드 이의제기신청서(14세 이상 신청용).pdf"" target=""_blank"">토스유스카드 이의제기신청서(14세 이상 신청용)</a></p><p>2. 본인 신분증 사본 (※ <u>주민등록번호 뒷자리는 가려주세요</u>)</p><p><br></p><p><strong>[개인정보 수집ㆍ이용 동의문]</strong></p><p><a href=""https://toss.im/docs/13769"" rel=""noopener noreferrer"" target=""_blank"">https://toss.im/docs/13769</a></p><p><strong>[개인정보 제공 동의문]</strong></p><p><a href=""https://toss.im/docs/13771"" rel=""noopener noreferrer"" target=""_blank"">https://toss.im/docs/13771</a></p><p><br></p><p><strong>- 제출 메일</strong> : safe@toss.im</p><p><br></p><p>보내주신 서류는 담당 부서 검토 및 중개 과정에서 최대 2주 시간이 소요될 수 있어요.</p><p>신속하게 확인 후 연락드릴게요.</p>","토스유스카드 회원이 카드 이용 대금에 이의가 있는 경우 아래의 내용에 따라 이의를 제기할 수 있어요. 다만, 분실/탈취/도용 등으로 발생한 피해 건은 ‘안심보상제’ 를 통해 접수해주세요 [ 접수하러가기 ] 다음의 유형에 해당하는 경우, 매출일로부터 14일 이내에 필요 서류를 준비하여 이의제기 신청을 해주세요. 물품(서비스) 미수령 취소 불이행 이중 청구 기타 (상기 유형 외 가맹점과 분쟁 소지가 있는 경우) [만 14세 미만 필요 서류] 1. 토스유스카드 이의제기신청서(14세 미만 신청용) (법정대리인의 동의 자필서명 포함) 2. 법정대리인의 신분증 사본 (※ 주민등록번호 뒷자리는 가려주세요 ) 3. 가족관계증명서 (※ 3개월 이내 발급본으로 주민등록번호 뒷자리는 가려주세요 ) [만 14세 이상 필요 서류] 1. 토스유스카드 이의제기신청서(14세 이상 신청용) 2. 본인 신분증 사본 (※ 주민등록번호 뒷자리는 가려주세요 ) [개인정보 수집ㆍ이용 동의문] https://toss.im/docs/13769 [개인정보 제공 동의문] https://toss.im/docs/13771 - 제출 메일 : safe@toss.im 보내주신 서류는 담당 부서 검토 및 중개 과정에서 최대 2주 시간이 소요될 수 있어요. 신속하게 확인 후 연락드릴게요.",2026-04-01T11:52:43,2023-08-01T14:42:56,False,False,1,7,"[12, 237, 7]","[1801, 271, 1847]","[""이의신청"", ""토스유스카드"", ""유스서비스""]",servicetoss://customer-service-center/faq/detail?faqId=4773
4235,토스뱅크 모임카드도 후불교통 기능이 있나요?,<p>모임카드는 후불교통 기능이 없어요. </p>,모임카드는 후불교통 기능이 없어요.,2026-04-01T11:35:54,2023-02-01T09:35:51,False,False,5,7,[7],"[123, 811]","[""토스뱅크"", ""모임카드""]",
4255,토스뱅크 모임카드 사용등록 거래 정지알림을 받았어요.,"<p>모임카드는 안전한 이용을 위해, 타인이 카드를 수령한 경우 수령일로부터 10영업일 내 사용등록이 완료되지 않으면 거래가 정지돼요.<br><br>아래의 경로를 통해 사용등록 해주시면 카드를 다시 이용할 수 있어요.<br><br>● 앱 경로<br>토스뱅크 → '모임카드' → 거래 정지 상태 확인하기 → 거래 정지 풀고 등록하기 → NFC 인증<br>(안드로이드의 경우 NFC 기능을 기본모드로 설정)<br><br>만약 카드를 받지 못했거나, 사용등록 전에 분실해서 재발급이 필요하시다면 토스뱅크 고객센터(1661→7654)로 문의해 주세요. </p>","모임카드는 안전한 이용을 위해, 타인이 카드를 수령한 경우 수령일로부터 10영업일 내 사용등록이 완료되지 않으면 거래가 정지돼요. 아래의 경로를 통해 사용등록 해주시면 카드를 다시 이용할 수 있어요. ● 앱 경로 토스뱅크 → '모임카드' → 거래 정지 상태 확인하기 → 거래 정지 풀고 등록하기 → NFC 인증 (안드로이드의 경우 NFC 기능을 기본모드로 설정) 만약 카드를 받지 못했거나, 사용등록 전에 분실해서 재발급이 필요하시다면 토스뱅크 고객센터(1661→7654)로 문의해 주세요.",2026-04-01T11:33:48,2023-02-01T09:40:29,False,False,5,7,[27],"[123, 811]","[""토스뱅크"", ""모임카드""]",
4037,"토스뱅크 체크카드, 모임카드 신청 후 주소지를 변경할 수 있나요?","<p>카드 배송 주소지는 신청한 당일, 23시 59분까지만 아래 경로를 통해 변경 &nbsp;가능해요.<br><br>● 토스 앱 - 왼쪽 아래 '홈' - 토스뱅크 - 내 체크카드로 쓴 금액 - 오른쪽 위 '설정(톱니바퀴)' - 신청 배송 상태 '확인하기' - 카드 받을 주소 바꾸기<br><br>신청 당일이 지난 경우 주소 변경이 불가하며, 당일 이후에는 배송업체가 지정된 후 배송 업체로 변경 가능한지 문의해 보실 수 있어요.<br><br>배송지 변경이 불가해  카드 수령이 어렵다면, 반송 7→10일 후 '카드 폐기' 알림이 발송될 때 올바른 주소지 입력 후 재신청 해주세요. </p>","카드 배송 주소지는 신청한 당일, 23시 59분까지만 아래 경로를 통해 변경 가능해요. ● 토스 앱 - 왼쪽 아래 '홈' - 토스뱅크 - 내 체크카드로 쓴 금액 - 오른쪽 위 '설정(톱니바퀴)' - 신청 배송 상태 '확인하기' - 카드 받을 주소 바꾸기 신청 당일이 지난 경우 주소 변경이 불가하며, 당일 이후에는 배송업체가 지정된 후 배송 업체로 변경 가능한지 문의해 보실 수 있어요. 배송지 변경이 불가해 카드 수령이 어렵다면, 반송 7→10일 후 '카드 폐기' 알림이 발송될 때 올바른 주소지 입력 후 재신청 해주세요.",2026-04-01T11:06:41,2023-01-26T21:37:08,False,False,5,7,[7],"[129, 130, 123, 811]","[""토스뱅크카드"", ""카드배송"", ""토스뱅크"", ""모임카드""]",
4257,토스뱅크 모임카드로 자동이체등록이 가능한가요?,"<p>원하시는 기관에 카드로 자동납부, 이체등록이 가능하다면 가능해요.&nbsp;</p><p>단, 토스 앱에서는 등록이 불가하여, 해당 기관으로 등록요청 해주세요.</p>","원하시는 기관에 카드로 자동납부, 이체등록이 가능하다면 가능해요. 단, 토스 앱에서는 등록이 불가하여, 해당 기관으로 등록요청 해주세요.",2026-04-01T10:57:43,2023-02-01T09:40:57,False,False,5,7,[7],"[123, 811]","[""토스뱅크"", ""모임카드""]",
4271,토스뱅크 모임카드 캐시백은 남은 횟수는 어떻게 확인하나요?,<p>남은 캐시백 횟수는 아래의 경로에 따라 확인해주세요.<br><br><br>● 앱 경로<br><br> '전체' → '토스뱅크' → '모임카드' → 오늘 받을 수 있는 카드 혜택 </p>,남은 캐시백 횟수는 아래의 경로에 따라 확인해주세요. ● 앱 경로 '전체' → '토스뱅크' → '모임카드' → 오늘 받을 수 있는 카드 혜택,2026-04-01T10:53:39,2023-02-01T10:43:48,False,False,5,7,[7],"[123, 811]","[""토스뱅크"", ""모임카드""]",
19471,회사에 제출할 자녀 유스카드 연말정산 자료가 필요해요.,"<p>자녀 유스카드 연말정산 거래내역 자료가 필요하다면, 앱에서 직접 자료를 다운로드 해 회사에 제출할 수 있어요. (교통카드 별도)</p><p><br></p><p><strong>1. 자녀 앱을 통한 자료 확인</strong></p><ul class=""p-rich_text_list p-rich_text_list__bullet p-rich_text_list--nested"" data-border=""0"" data-indent=""0"" data-list-tree=""true"" data-stringify-type=""unordered-list""><li data-stringify-border=""0"" data-stringify-indent=""0"">확인 경로 : <a href=""https://toss.im/_m/XJWRvN1"" rel=""noopener noreferrer"" target=""_blank"">소득공제 확인 화면 바로가기</a> (자녀 앱에서만 실행 가능) → 'N년 소득공제 자료 받으러 가기'&nbsp;</li></ul><p><br></p><p><strong>2. '토스에 등록된 법정대리인'인 경우 법정대리인의 앱을 통한 자료 확인</strong></p><ul class=""p-rich_text_list p-rich_text_list__bullet p-rich_text_list--nested"" data-border=""0"" data-indent=""0"" data-list-tree=""true"" data-stringify-type=""unordered-list""><li data-stringify-border=""0"" data-stringify-indent=""0"">확인 경로 : 법정대리인의 '홈' 화면 → 용돈 탭 &nbsp;'자녀 이름' &nbsp;→ &nbsp;오른쪽 위 '관리' → '000님의 유스카드 소득공제 자료 받기'</li></ul><p><br></p><p>※ 토스에 법정대리인으로 등록이 되지 않았다면, 자녀의 앱을 통해 자료를 확인할 수 있기에 참고 부탁드려요.</p><p><br></p><p><br></p><p><strong>※ 유스카드 교통 사용내역은 소득공제 신청일부터 적용돼요.</strong></p><ul><li data-stringify-border=""1"" data-stringify-indent=""0"">ex) 24년도에 교통카드를 사용했으나, 소득공제 신청을 12월에 했다면, <strong>교통카드사의 정책에 따라 이전 사용분은 반영되지 않아요.</strong></li></ul><p>따라서, 내역이 보이지 않으면 유스카드 뒷면에 기재된 교통카드사 로고를 확인하여 문의 후, 자료를 받아 회사로 제출해주세요.</p><ul><li>티머니 고객센터 : 1644-0088 (유스카드 뒷면 T 로고)</li><li>레일플러스 고객센터 : 1588-7788 (유스카드 뒷면 Rail+ 로고)</li></ul>","자녀 유스카드 연말정산 거래내역 자료가 필요하다면, 앱에서 직접 자료를 다운로드 해 회사에 제출할 수 있어요. (교통카드 별도) 1. 자녀 앱을 통한 자료 확인 확인 경로 : 소득공제 확인 화면 바로가기 (자녀 앱에서만 실행 가능) → 'N년 소득공제 자료 받으러 가기' 2. '토스에 등록된 법정대리인'인 경우 법정대리인의 앱을 통한 자료 확인 확인 경로 : 법정대리인의 '홈' 화면 → 용돈 탭 '자녀 이름' → 오른쪽 위 '관리' → '000님의 유스카드 소득공제 자료 받기' ※ 토스에 법정대리인으로 등록이 되지 않았다면, 자녀의 앱을 통해 자료를 확인할 수 있기에 참고 부탁드려요. ※ 유스카드 교통 사용내역은 소득공제 신청일부터 적용돼요. ex) 24년도에 교통카드를 사용했으나, 소득공제 신청을 12월에 했다면, 교통카드사의 정책에 따라 이전 사용분은 반영되지 않아요. 따라서, 내역이 보이지 않으면 유스카드 뒷면에 기재된 교통카드사 로고를 확인하여 문의 후, 자료를 받아 회사로 제출해주세요. 티머니 고객센터 : 1644-0088 (유스카드 뒷면 T 로고) 레일플러스 고객센터 : 1588-7788 (유스카드 뒷면 Rail+ 로고)",2026-04-01T10:48:41,2025-01-17T12:56:10,False,False,1,7,"[237, 7]","[1847, 271]","[""유스서비스"", ""토스유스카드""]",servicetoss://customer-service-center/faq/detail?faqId=19471
290,토스신용카드 캐시백 혜택은 모두 적용되나요?,"<p><strong>결제하시기 전 캐시백 제외 결제건을 꼭 확인해 주세요. </strong></p><p><strong>캐시백 제외</strong> : 국세/지방세, 각종 공과금(수도, 전기, 도시가스, 과태료 등), 우체국, 공공시설 및 공공서비스 이용 요금, 초중고교 납입금, 대학 등록금, 아이행복 정부 지원금, 아파트 관리비, 상품권/기프트카드 구매, 선불카드 및 선불전자 지급수단 충전금액, 무이자 할부 및 다이어트 할부 이용, 키인 결제건은 캐시백 혜택 대상이 아니에요.</p><p><a href=""https://toss.im/_m/9tNMaKs"" rel=""noopener noreferrer"" target=""_blank""></a></p><p><br></p>","결제하시기 전 캐시백 제외 결제건을 꼭 확인해 주세요. 캐시백 제외 : 국세/지방세, 각종 공과금(수도, 전기, 도시가스, 과태료 등), 우체국, 공공시설 및 공공서비스 이용 요금, 초중고교 납입금, 대학 등록금, 아이행복 정부 지원금, 아파트 관리비, 상품권/기프트카드 구매, 선불카드 및 선불전자 지급수단 충전금액, 무이자 할부 및 다이어트 할부 이용, 키인 결제건은 캐시백 혜택 대상이 아니에요.",2026-04-01T10:35:23,2021-05-25T21:53:40,False,False,1,7,[7],[91],"[""토스신용카드""]",servicetoss://customer-service-center/faq/detail?faqId=290
4233,토스뱅크 모임카드를 ATM/CD기에서 사용이 가능한가요?,"<p>가능해요. 하지만 공동명의자 존재 여부에 따라 달라져요.<br><br><strong>모임통장에 모임장만 있는 경우<br></strong>국내 ATM 출금 한도: 일 최대 600만 원<br>해외 ATM 출금 한도: 일 최대 600만 원<br>ATM 이체 한도: 일 최대 3,000만 원<br><br><br><strong>모임통장에 모임장, 공동명의자가 있는 경우<br></strong>국내 ATM 출금 한도: 일 최대 300만 원/ 모임통장당 일 600만 원<br>해외 ATM 출금 한도: 일 최대 300만 원/ 모임통장당 일 600만 원<br>ATM 이체 한도: 일 최대 300만 원/ 모임통장당 일 3,000만 원<br><br>모든 한도는 한도 제한이 해제된 일반계좌의 한도에요.</p>","가능해요. 하지만 공동명의자 존재 여부에 따라 달라져요. 모임통장에 모임장만 있는 경우 국내 ATM 출금 한도: 일 최대 600만 원 해외 ATM 출금 한도: 일 최대 600만 원 ATM 이체 한도: 일 최대 3,000만 원 모임통장에 모임장, 공동명의자가 있는 경우 국내 ATM 출금 한도: 일 최대 300만 원/ 모임통장당 일 600만 원 해외 ATM 출금 한도: 일 최대 300만 원/ 모임통장당 일 600만 원 ATM 이체 한도: 일 최대 300만 원/ 모임통장당 일 3,000만 원 모든 한도는 한도 제한이 해제된 일반계좌의 한도에요.",2026-04-01T10:33:35,2023-02-01T09:35:27,False,False,5,7,[7],"[123, 811]","[""토스뱅크"", ""모임카드""]",
4269,"토스뱅크 체크카드, 모임카드를 해외에서만 이용을 못하도록 막고 싶어요.",<p>해외 이용 차단은 토스 앱에서 설정할 수 있어요.</p><p>아래의 경로에 따라 진행해주세요.</p><p><br></p><p>● 앱 경로</p><p>&nbsp;'전체' → '토스뱅크' → '토스뱅크 카드' 혹은 '모임카드' → 오른쪽 상단 '관리' → 해외 이용 차단</p>,해외 이용 차단은 토스 앱에서 설정할 수 있어요. 아래의 경로에 따라 진행해주세요. ● 앱 경로 '전체' → '토스뱅크' → '토스뱅크 카드' 혹은 '모임카드' → 오른쪽 상단 '관리' → 해외 이용 차단,2026-04-01T10:28:33,2023-02-01T10:09:13,False,False,5,7,"[12, 7]","[129, 123, 75, 811]","[""토스뱅크카드"", ""토스뱅크"", ""해외사용"", ""모임카드""]",
5587,카드 알림 받기 서비스를 통해 어떤 카드사의 알림을 받을 수 있나요?,"<p>토스와 제휴된 카드사의 알림을 받아볼 수 있어요.</p><ul><li>제휴 카드사 : 비씨카드,우리카드, 롯데카드, KB국민카드, 하나카드<ul><li>비씨카드의 경우 IBK기업BC, KB국민BC, NH농협BC, 신한BC, 우리BC, SC제일BC, 대구BC, 부산BC, 경남BC, 씨티BC카드에 한해 이용할 수 있어요.</li><li>카드사 정책에 따라 일부 카드(가족카드, 선불카드, 법인카드 등)는 토스를 통한 알림 제공이 어려울 수 있어요.</li></ul></li></ul>","토스와 제휴된 카드사의 알림을 받아볼 수 있어요. 제휴 카드사 : 비씨카드,우리카드, 롯데카드, KB국민카드, 하나카드 비씨카드의 경우 IBK기업BC, KB국민BC, NH농협BC, 신한BC, 우리BC, SC제일BC, 대구BC, 부산BC, 경남BC, 씨티BC카드에 한해 이용할 수 있어요. 카드사 정책에 따라 일부 카드(가족카드, 선불카드, 법인카드 등)는 토스를 통한 알림 제공이 어려울 수 있어요.",2026-04-01T10:16:45,2024-02-20T11:55:13,False,False,1,7,[7],[1945],"[""카드알림""]",servicetoss://customer-service-center/faq/detail?faqId=5587
